id,seller_id,source,title,description,category,subcategory,condition,price_cents,is_free,is_negotiable,zip_code,status,view_count,save_count,enquiry_count,external_url,posted_at,sold_at,buyer_id,sold_price_cents
04ba1ab5-c6b0-4c9e-9067-38786b64bfdb,8d0a4127-34d4-4cb0-ab2c-8a44732c4636,internal,"3-drawer dresser, beige","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car. Original box and instructions included.",furniture,storage_shelving,used_good,6000,false,false,10027,sold,11,1,1,,2026-08-12T16:20:43+00:00,2026-08-22T16:20:40+00:00,8fe4e224-dcb0-4a9b-9949-0b5731f46fb2,5500
f2ca22d8-4029-4fbd-b257-3d3f455a6f56,e735ab9c-d62e-4e4c-a719-99a447547e16,internal,Linear Algebra 8th ed. + solutions manual,,textbooks,,used_good,8500,false,false,10030,active,30,3,0,,2026-08-12T16:46:34+00:00,,,
d00b23a3-7adc-40e5-9bf3-03629e930400,,karrot,"Samsung 32"" curved monitor + stand","Never used. Bought it in September and it has sat in the box since. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,new,13000,false,false,10030,active,19,4,0,https://us.karrotmarket.com/articles/164597348481,2026-08-12T19:12:12+00:00,,,
3f3fd737-d9c2-40a1-bf59-d3296f79a021,,facebook,Water filter pitcher + 2 filters,"Everything works. A couple of light marks from moving, nothing structural. Bought it for a sublet that ended early. Collect from campus; message me and we will find a time. Open to a small discount if you take it today.",kitchen_home,,used_good,1600,false,false,10026,active,8,0,0,https://www.facebook.com/marketplace/item/125658948230,2026-08-12T22:23:21+00:00,,,
ccb96b1e-4725-423a-b09b-857cdab5a545,efa792df-2f07-4094-99f4-a23935cca18b,internal,"Shoe rack, collect this week","Everything works. A couple of light marks from moving, nothing structural. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near the Columbia gates any afternoon.",free_stuff,,used_good,0,true,false,10027,sold,10,2,0,,2026-08-12T22:57:08+00:00,2026-08-17T01:56:51+00:00,,0
8f2bd50c-8fac-42ff-a0e3-bac734c6d1ae,6a1f02ee-4734-484a-9340-301d6b261f57,internal,Moving boxes — free to a good home,Barely touched — I moved into a furnished place two weeks later. I am graduating in May and everything has to go before I move out. Collect from Amsterdam Ave; message me and we will find a time.,free_stuff,,like_new,0,true,false,11215,active,18,2,0,,2026-08-13T05:33:36+00:00,,,
a1c5afb8-8fec-485b-b2ce-06bd965601db,cc9edd65-11d8-48ba-8605-87b882d51e43,internal,Wool scarf and glove set,"Brand new, still sealed — I ordered the wrong size and the return window closed. Bought it for a sublet that ended early. Easy pickup near 116th & Broadway, evenings and weekends work best.",clothing,,new,3000,false,true,10065,active,28,2,0,,2026-08-13T07:58:13+00:00,,,
89af548f-7c77-4f21-8a22-790fc02ecf83,4bcfb395-99a4-40b8-a38e-0576e4ded0dd,internal,Queen mattress + metal frame,Barely touched — I moved into a furnished place two weeks later. I am graduating in May and everything has to go before I move out. Collect from Amsterdam Ave; message me and we will find a time. Can send more photos of any detail you want to see.,furniture,beds_mattresses,like_new,10000,false,false,10027,active,65,4,1,,2026-08-13T14:09:00+00:00,,,
48a5d80a-b900-4f46-99e4-31b95130c1b4,2b77ffd4-2ea9-47fb-b996-21cee3b20d07,internal,"IKEA HEMNES bed frame, twin XL",,furniture,beds_mattresses,like_new,19000,false,true,10014,active,27,2,1,,2026-08-13T18:01:49+00:00,,,
dfa3d0ad-80f9-42be-9116-d2ce314649b8,6c1ecb78-38c9-4d52-b536-8463029f3a65,internal,"Epidemiology (Pearson), international edition","Well used and it shows — a few dents and one sticky drawer, but it does its job. Upgraded to a bigger one and have no room for both. Collect from the Columbia gates; message me and we will find a time.",textbooks,,used_fair,1300,false,true,10027,active,27,1,0,,2026-08-14T01:50:23+00:00,,,
b6debece-8c1e-4099-80c2-f5bfa2207d5f,,ebay,"Kindle Paperwhite, wifi","Genuinely like new. No marks, everything works exactly as it should. Bought it for a sublet that ended early. Collect from Amsterdam Ave; message me and we will find a time.",electronics,,like_new,8000,false,false,10451,active,65,3,0,https://www.ebay.com/itm/896676516624,2026-08-14T05:06:08+00:00,,,
744184ed-d43a-44e7-ae4a-088331862719,e5ead316-9492-4d0f-92fe-e9ee1533cfbf,internal,Cuisinart toaster oven,"Fair condition, priced to reflect it. Works fine, looks lived in. Moving to a smaller place at the end of the month, so it needs a new home. Cash or Venmo. I can meet near Amsterdam Ave any afternoon. Original box and instructions included.",kitchen_home,,used_fair,5000,false,false,10031,sold,7,0,1,,2026-08-14T05:40:24+00:00,2026-08-26T17:59:37+00:00,fdf80e2a-8b01-4d79-a8c3-3ea29134c88c,5000
9ed0b669-6254-4c63-b17b-73bee1aa4cb1,56423c84-9e94-44e6-a034-0a21e231fbea,internal,Folding dining table + 2 chairs,"Brand new, still sealed — I ordered the wrong size and the return window closed. Bought it for a sublet that ended early. Cash or Venmo. I can meet near Morningside Heights any afternoon.",furniture,sofas_tables,new,17000,false,true,10027,sold,10,0,1,,2026-08-14T07:54:22+00:00,2026-08-24T03:29:03+00:00,,17000
3a9c9cb0-9131-4aee-a264-7eb2b019df8b,,ebay,Statistical Inference 5th ed. + solutions manual,"Barely touched — I moved into a furnished place two weeks later. Finished the course, so I no longer need it. Collect from the Columbia gates; message me and we will find a time. I will throw in the matching lamp for free.",textbooks,,like_new,9000,false,false,10035,active,23,3,0,https://www.ebay.com/itm/759331373111,2026-08-14T08:29:26+00:00,,,
d54da4c0-ac9c-4f6c-9b5c-169c45b56842,,ebay,"IPad Air, wifi","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Collect from the Columbia gates; message me and we will find a time.",electronics,,used_good,21000,false,false,10035,active,15,0,0,https://www.ebay.com/itm/577635329336,2026-08-14T08:45:35+00:00,,,
1044ae4c-b231-415f-891e-b82500b854f7,0df66891-b25c-4d7b-98bc-826d9e286a20,internal,"Canada Goose parka, size XS","Used it for about a month and it looks the same as the day I got it. Moving to a smaller place at the end of the month, so it needs a new home. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Can send more photos of any detail you want to see.",clothing,,like_new,14000,false,true,10027,active,31,4,0,,2026-08-14T08:57:11+00:00,,,
23869299-42bf-4f9c-ae7c-c2d3af6c12d1,7844c024-2ced-4ed0-9417-6303bff60ab5,internal,"3-seat sofa, white","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Moving to a smaller place at the end of the month, so it needs a new home. Easy pickup near campus, evenings and weekends work best.",furniture,sofas_tables,used_good,17000,false,false,10012,active,29,4,0,,2026-08-14T12:25:19+00:00,,,
7e9896e1-dfb2-49ea-a856-c776a5b7ab59,7524322e-1510-48cc-868b-8d59b328109b,internal,"Linear Algebra (Berk), international edition",,textbooks,,like_new,0,true,false,10027,sold,6,2,0,,2026-08-14T14:48:51+00:00,2026-08-19T11:19:46+00:00,,0
e0943f8c-3612-4b5f-871e-b6086d1e57cc,,facebook,Resistance band set,,sports,,used_good,2000,false,false,10017,active,10,2,0,https://www.facebook.com/marketplace/item/757341102424,2026-08-14T15:50:54+00:00,,,
90dbced2-ed0a-4c56-848e-817caf4ec4bc,,facebook,"Standing fan, 3 speeds",Never used. Bought it in September and it has sat in the box since. I am graduating in May and everything has to go before I move out. Happy to hold it for a day if you need to arrange a car.,kitchen_home,,new,3500,false,false,10036,active,12,1,0,https://www.facebook.com/marketplace/item/374414828652,2026-08-14T17:12:19+00:00,,,
07448d64-df5e-426d-9dbd-a7ddad0499e9,e5f76da6-068a-4b15-bb2c-649e314a26ed,internal,"Pair of dining chairs, white","Genuinely like new. No marks, everything works exactly as it should. I am graduating in May and everything has to go before I move out. Easy pickup near the Columbia gates, evenings and weekends work best.",furniture,chairs,like_new,6000,false,false,10027,sold,24,4,1,,2026-08-15T01:27:12+00:00,2026-08-19T20:50:49+00:00,a7bb38f2-8b26-4041-8547-b3cc5f01cfcb,5800
01fbdf33-6e02-4708-8d97-9f287afa0cd2,74375a59-e8c7-406f-8580-d46c74187dc9,internal,Marketing Strategy — full course bundle,"Genuinely like new. No marks, everything works exactly as it should. Heading back home after this semester and cannot take it with me. Easy pickup near campus, evenings and weekends work best.",textbooks,,like_new,8000,false,false,11102,active,24,5,0,,2026-08-15T04:47:55+00:00,,,
d7598148-747e-463c-a211-26ed00f35a21,819e531a-e9e2-4d6e-92fc-0f0bf2f0f251,internal,"Small writing desk, birch",Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near Morningside Heights any afternoon.,furniture,desks,like_new,7000,false,false,10028,sold,13,2,0,,2026-08-15T14:03:37+00:00,2026-08-24T01:02:58+00:00,,7000
9c7fd283-535b-4b7a-aafa-37a32122483c,f965e2e1-14e1-441b-bd2e-db6def83457a,internal,"Constitutional Law reader, spiral bound","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Finished the course, so I no longer need it. Cash or Venmo. I can meet near campus any afternoon.",textbooks,,used_good,1300,false,false,10452,active,6,1,0,,2026-08-15T21:25:04+00:00,,,
d6d20e15-a9fd-47a0-af9d-790087f40901,8ced966b-96fc-45a7-b2fd-f43f6a26b92a,internal,"IKEA IVAR shelf unit, oak","Barely touched — I moved into a furnished place two weeks later. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,storage_shelving,like_new,7500,false,false,10027,active,24,4,0,,2026-08-16T06:23:49+00:00,,,
878ec06d-98f3-4e5d-82ee-40ce2830d844,,karrot,"IKEA MALM bed frame, full","Good condition overall — some honest wear, but nothing that affects using it. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Can send more photos of any detail you want to see.",furniture,beds_mattresses,used_good,9000,false,false,11222,active,7,1,0,https://us.karrotmarket.com/articles/375800878327,2026-08-16T06:51:54+00:00,,,
4481facc-437b-41cb-babe-c9fbe5d7ec58,,ebay,"New Balance 990, US 9",,clothing,,used_good,8500,false,false,10010,active,2,0,0,https://www.ebay.com/itm/845702251686,2026-08-16T08:36:13+00:00,,,
94d1a5d6-3262-4be3-8fa7-50edf3ff87c7,10c9cdcb-4a1c-4f44-9e34-61195bfc8e59,internal,Twin XL mattress + metal frame,,furniture,beds_mattresses,like_new,9000,false,false,11377,active,3,0,0,,2026-08-16T11:33:04+00:00,,,
9cd108f3-7695-435a-8a73-f70735b94771,a1d67684-0efd-46c3-a44d-06a1f1b59626,internal,"IKEA LINNMON desk 180×80, walnut","Some visible wear and a small chip on one corner. Happy to send more photos. Finished the course, so I no longer need it. Cash or Venmo. I can meet near Amsterdam Ave any afternoon.",furniture,desks,used_fair,3500,false,true,10035,active,25,6,1,,2026-08-16T15:13:29+00:00,,,
55df7fd8-2a62-40e6-9c90-efb4cbd8f77d,67720afd-c98f-4042-88f8-4ee42ce6223e,internal,Linear Algebra (Cengage) 8th ed.,"Barely touched — I moved into a furnished place two weeks later. Finished the course, so I no longer need it. Cash or Venmo. I can meet near 116th & Broadway any afternoon. Open to a small discount if you take it today.",textbooks,,like_new,8000,false,true,10027,active,8,2,0,,2026-08-16T17:31:59+00:00,,,
8aeb47c9-b72b-4166-b4b1-9d648221b401,767703ae-4d74-4728-ae3f-a80c8b6ead76,internal,Cuisinart toaster oven,"Fair condition, priced to reflect it. Works fine, looks lived in. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_fair,3000,false,false,10031,active,45,4,2,,2026-08-16T22:37:56+00:00,,,
9ce4002f-5642-44cf-aa66-31884d000610,8655633c-8b61-41b6-8e06-e79ce464e099,internal,Moving boxes — free to a good home,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Upgraded to a bigger one and have no room for both. Cash or Venmo. I can meet near Morningside Heights any afternoon. Open to a small discount if you take it today.",free_stuff,,used_good,0,true,false,10025,active,58,8,0,,2026-08-16T22:53:02+00:00,,,
05fce59e-5e42-4c27-b717-d2612cdeb3b8,79c00b7e-dbe5-41bb-8a92-189f533b8e9f,internal,Machine Learning — full course bundle,"Barely touched — I moved into a furnished place two weeks later. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. I will throw in the matching lamp for free.",textbooks,,like_new,9000,false,false,10025,active,27,2,1,,2026-08-16T23:19:06+00:00,,,
df88ecec-452d-4658-9ba6-f0d2a079507c,,facebook,"Coffee table, birch","Genuinely like new. No marks, everything works exactly as it should. Bought it for a sublet that ended early. Cash or Venmo. I can meet near campus any afternoon.",furniture,sofas_tables,like_new,13000,false,false,10003,active,15,1,0,https://www.facebook.com/marketplace/item/965265106289,2026-08-17T07:09:12+00:00,,,
883b5ea8-946f-465d-8564-18d51dd30bad,632a3efa-008f-4d2e-9fa6-0a2e1c332a14,internal,"Assorted kitchen utensils, collect this week","Everything works. A couple of light marks from moving, nothing structural. Finished the course, so I no longer need it. Easy pickup near the Columbia gates, evenings and weekends work best.",free_stuff,,used_good,0,true,false,10027,active,26,3,0,,2026-08-17T08:48:26+00:00,,,
c4721b75-c90e-4427-b0a3-d825a848033f,4f7d3f82-809f-4176-b3bb-245e659f22ab,internal,Corporate Finance international ed. + solutions manual,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Can send more photos of any detail you want to see.",textbooks,,used_good,3000,false,false,10075,sold,4,0,1,,2026-08-17T08:51:26+00:00,2026-08-25T04:56:18+00:00,bf6c0e33-5fc6-4e92-8a2d-83065bf149c4,3000
953975ea-03d5-4ebd-8975-007433902e94,d70b90fa-8a9d-408e-b442-7d148a6095e5,internal,"Mechanical keyboard, oak","Good condition overall — some honest wear, but nothing that affects using it. Moving to a smaller place at the end of the month, so it needs a new home. Easy pickup near 116th & Broadway, evenings and weekends work best.",electronics,,used_good,6500,false,true,10031,active,32,5,2,,2026-08-17T10:28:03+00:00,,,
18a7cdda-09cc-4384-9d32-c6ac17c4973e,,ebay,Data Structures (Cengage) 6th ed.,"Unopened, tags still on. Bought two by mistake. Finished the course, so I no longer need it. Happy to hold it for a day if you need to arrange a car. Can send more photos of any detail you want to see.",textbooks,,new,8500,false,false,11102,active,9,0,0,https://www.ebay.com/itm/389286603643,2026-08-17T10:59:21+00:00,,,
c7d5e7a1-ef61-4dcf-aacb-51c499ef9812,d4e30b6e-aa93-40ee-8750-e1f001abcea7,internal,"Shoe rack, collect this week","Everything works. A couple of light marks from moving, nothing structural. Finished the course, so I no longer need it. Cash or Venmo. I can meet near 116th & Broadway any afternoon.",free_stuff,,used_good,0,true,false,10025,active,30,2,0,,2026-08-17T17:50:33+00:00,,,
efa1c04e-c8f4-40bc-a631-187c2866aaad,,facebook,Machine Learning — full course bundle,"Never used. Bought it in September and it has sat in the box since. Finished the course, so I no longer need it. Happy to hold it for a day if you need to arrange a car. Original box and instructions included.",textbooks,,new,9000,false,false,10451,active,19,1,0,https://www.facebook.com/marketplace/item/747605125050,2026-08-17T18:09:11+00:00,,,
d78f8ff7-9394-4aee-8264-b483e288d1be,94d89ccb-983f-49df-97a7-1886973331bd,internal,Folding dining table + 2 chairs,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street. Open to a small discount if you take it today.",furniture,sofas_tables,used_good,5500,false,true,10025,sold,20,5,1,,2026-08-17T19:37:13+00:00,2026-08-25T06:52:42+00:00,d789fe7f-6977-4b4a-91ee-76ecc7a7dae8,5500
4f319a50-490d-4b65-9274-cea2c69fa191,6236d33d-7b57-486d-81e8-a247d50fa2a4,internal,Marketing Strategy — full course bundle,Some visible wear and a small chip on one corner. Happy to send more photos. Upgraded to a bigger one and have no room for both. Collect from the Columbia gates; message me and we will find a time.,textbooks,,used_fair,2000,false,false,11217,active,5,0,0,,2026-08-17T21:42:52+00:00,,,
fd899e7b-af8d-4b38-970e-ad82fa363f50,c0856bc5-aa1f-4d9b-908d-b8dac1c3d5ee,internal,"Futon sofa, navy","Genuinely like new. No marks, everything works exactly as it should. Moving to a smaller place at the end of the month, so it needs a new home. Collect from 116th & Broadway; message me and we will find a time.",furniture,sofas_tables,like_new,13000,false,false,10027,active,14,0,0,,2026-08-17T21:46:11+00:00,,,
d4223b8b-2b4e-484a-b4ae-f7c663cf37e4,5a9e45fe-4a1e-47ab-9fd9-93dbc98d81eb,internal,"Microwave, 700W","Good condition overall — some honest wear, but nothing that affects using it. Upgraded to a bigger one and have no room for both. Collect from 116th & Broadway; message me and we will find a time.",kitchen_home,,used_good,3000,false,false,10027,active,19,0,0,,2026-08-18T05:41:09+00:00,,,
3c878cb8-44ea-459d-b988-a0709d8903c1,02e43602-1002-4bed-9fe6-fe21002d4a3c,internal,Linear Algebra international ed. + solutions manual,"Brand new, still sealed — I ordered the wrong size and the return window closed. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near 116th & Broadway any afternoon.",textbooks,,new,9000,false,true,10027,sold,21,2,1,,2026-08-18T07:18:16+00:00,2026-08-22T23:15:48+00:00,d70b90fa-8a9d-408e-b442-7d148a6095e5,9000
364a6020-36da-4385-9a92-13135a8261e7,e5ead316-9492-4d0f-92fe-e9ee1533cfbf,internal,Curtain rod set — free to a good home,Some visible wear and a small chip on one corner. Happy to send more photos. Bought it for a sublet that ended early. Cash or Venmo. I can meet near Amsterdam Ave any afternoon. Open to a small discount if you take it today.,free_stuff,,used_fair,0,true,false,10031,reserved,12,1,0,,2026-08-18T08:02:17+00:00,,,
253d86d2-dcdd-4c22-86c0-2ec3f282d580,d413b920-fd1b-4aab-b816-7b0b8dd7ec37,internal,"Nike Air Force 1, US 9","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. I am graduating in May and everything has to go before I move out. Happy to hold it for a day if you need to arrange a car.",clothing,,used_good,9000,false,true,10027,active,17,2,0,,2026-08-18T08:06:52+00:00,,,
6c4f9618-892b-454c-8d95-85fd3a19e7e5,cf7bc542-a4a8-4473-9640-41c0acb7aea5,internal,"3-drawer dresser, navy",,furniture,storage_shelving,used_good,8500,false,true,10027,sold,9,2,1,,2026-08-18T12:12:34+00:00,2026-08-20T10:28:38+00:00,9e8e0225-d22d-409e-a1ce-2e9061fc7344,8500
e0f852f1-2ce2-4efa-b039-144aa5c4f59b,9c406b9d-cd77-4899-a023-48de9fc080a7,internal,"IKEA KALLAX shelf unit, black-brown","Everything works. A couple of light marks from moving, nothing structural. Heading back home after this semester and cannot take it with me. Collect from the Columbia gates; message me and we will find a time.",furniture,storage_shelving,used_good,8500,false,true,10027,active,26,2,0,,2026-08-18T12:24:05+00:00,,,
4a6aa5f9-4b3e-48cd-9f86-2ace7f0109c5,b3756f66-bc0a-4be7-b18e-d5a43ae2cb20,internal,Full-length mirror — free to a good home,"Genuinely like new. No marks, everything works exactly as it should. I am graduating in May and everything has to go before I move out. Easy pickup near campus, evenings and weekends work best.",free_stuff,,like_new,0,true,false,10027,sold,8,0,1,,2026-08-18T15:34:47+00:00,2026-08-19T13:15:49+00:00,3be6bf3f-c8f5-451d-9829-86d0e1a995cc,0
f312f7e6-9cb6-4174-a2f6-f48251c8c3ba,52c5c6a9-39b5-4951-9af7-b20a0970bd62,internal,"Memory foam mattress topper, twin XL",Used it for about a month and it looks the same as the day I got it. Upgraded to a bigger one and have no room for both. Happy to hold it for a day if you need to arrange a car.,furniture,beds_mattresses,like_new,4500,false,false,11211,active,25,4,0,,2026-08-18T17:08:50+00:00,,,
871d21a7-7f5d-4909-9b4e-48172a16e2a8,60894dd1-d449-4366-a1f2-506c99644e4d,internal,"LG 27"" 4K monitor + stand","Used it for about a month and it looks the same as the day I got it. Upgraded to a bigger one and have no room for both. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,like_new,19000,false,false,10027,active,16,1,1,,2026-08-18T17:13:17+00:00,,,
61631241-7a66-46bc-a40c-b21630c905dd,73017fc1-97d8-40e8-b55e-c4e1738bfcbc,internal,"Herman Miller Aeron, size B",,furniture,chairs,used_good,8500,false,false,10025,active,20,3,1,,2026-08-18T17:47:34+00:00,,,
385c71e5-d031-4441-bac8-db2c110a5518,,facebook,"Microeconomics (McGraw-Hill), international edition","Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Easy pickup near Amsterdam Ave, evenings and weekends work best.",textbooks,,like_new,3000,false,false,10044,active,28,4,0,https://www.facebook.com/marketplace/item/633936283261,2026-08-18T22:00:38+00:00,,,
e70143ef-f2b4-424b-9fce-7881d0e6bbf7,6dfbbf9b-099b-425f-a0b4-4d13ee683924,internal,Air purifier + spare filter,Some visible wear and a small chip on one corner. Happy to send more photos. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near Morningside Heights any afternoon.,kitchen_home,,used_fair,2500,false,false,10027,active,7,0,0,,2026-08-18T23:25:30+00:00,,,
19a5cd33-40a6-4372-80dc-bdcc16103522,054fe171-2aa2-4064-be59-369e103477d7,internal,"IKEA BESTÅ shelf unit, black-brown","Some visible wear and a small chip on one corner. Happy to send more photos. Bought it for a sublet that ended early. Easy pickup near Amsterdam Ave, evenings and weekends work best. I will throw in the matching lamp for free.",furniture,storage_shelving,used_fair,2000,false,false,10031,active,27,5,0,,2026-08-19T04:29:54+00:00,,,
5c20b8de-66e4-4cbf-85ac-5bb12cae2393,,karrot,Resistance band set,"Some visible wear and a small chip on one corner. Happy to send more photos. Heading back home after this semester and cannot take it with me. Easy pickup near 116th & Broadway, evenings and weekends work best.",sports,,used_fair,2000,false,false,10027,active,5,1,0,https://us.karrotmarket.com/articles/112632150256,2026-08-19T04:30:34+00:00,,,
f8f0e7f5-fe84-4250-aef8-0fe295db79c9,,ebay,"Winter boots, size M, waterproof",,clothing,,used_good,11000,false,false,10012,active,4,0,0,https://www.ebay.com/itm/105980701616,2026-08-19T09:16:38+00:00,,,
ed650eef-11ef-4262-ad66-3e7906798815,8a838e5c-8a35-419f-8644-90ed955ef714,internal,Yoga mat + blocks,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Bought it for a sublet that ended early. Easy pickup near campus, evenings and weekends work best.",sports,,used_good,2000,false,false,10025,active,10,2,1,,2026-08-19T12:01:01+00:00,,,
e7dd9461-6827-4324-bce3-e59850b72738,ce36aea6-fdbd-41f0-af71-96972ce4d5d1,internal,"Coffee table, walnut","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,sofas_tables,used_good,4000,false,false,10027,sold,9,1,1,,2026-08-19T16:12:29+00:00,2026-08-20T10:27:44+00:00,2e23fd62-664f-4904-93b9-98484374da38,4000
7d780262-effd-4252-a6c8-9186b4bdcef7,484b4933-21fa-4a46-904b-33017ff3857f,internal,Corporate Finance 6th ed. + solutions manual,,textbooks,,used_good,2500,false,true,10031,sold,16,2,1,,2026-08-19T16:50:28+00:00,2026-08-20T21:48:00+00:00,4eb375d1-e150-4235-aed3-d4483dba1cfa,2500
71a0699f-669a-434e-ac77-c3b9da9705ca,,ebay,"Mini fridge, works fine","Good condition overall — some honest wear, but nothing that affects using it. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",kitchen_home,,used_good,8000,false,false,10024,active,7,0,0,https://www.ebay.com/itm/176083412885,2026-08-19T17:01:03+00:00,,,
a09b1a16-0d10-4f20-875c-9a0db0fcb551,7ad9fea0-4641-41fb-9744-34c15951b68f,internal,Folding dining table + 2 chairs,"Everything works. A couple of light marks from moving, nothing structural. I am graduating in May and everything has to go before I move out. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,sofas_tables,used_good,6500,false,false,10027,active,158,16,0,,2026-08-19T18:44:01+00:00,,,
92ed7beb-269b-44ec-b3b2-7f1bbe4f9af6,,ebay,"Memory foam mattress topper, full","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,beds_mattresses,used_good,2000,false,false,10028,active,9,0,0,https://www.ebay.com/itm/418278785297,2026-08-19T23:32:00+00:00,,,
0a63fb2e-0c3d-42d5-938c-1bf98ba36a89,529918b7-4817-40fc-b552-52aa5098a29e,internal,Folding dining table + 2 chairs,,furniture,sofas_tables,used_good,5000,false,false,10029,active,24,3,1,,2026-08-20T07:15:19+00:00,,,
40c329fb-aaf5-4eaa-b302-60dd5c289025,e6ac3080-e405-47c5-b78b-6c37ea355a02,internal,Epidemiology (Pearson) 12th ed.,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",textbooks,,used_good,3000,false,false,10031,active,19,5,0,,2026-08-20T13:10:56+00:00,,,
53e4aa31-da2f-4d79-acd8-f739f53b59e2,,ebay,"Small writing desk, birch","Genuinely like new. No marks, everything works exactly as it should. Heading back home after this semester and cannot take it with me. Happy to hold it for a day if you need to arrange a car.",furniture,desks,like_new,4500,false,false,10027,active,9,0,0,https://www.ebay.com/itm/436187503213,2026-08-20T14:35:32+00:00,,,
74a4949b-eb2d-4ca9-8eaa-73f0b2468cbd,,facebook,Spalding basketball,Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Collect from Morningside Heights; message me and we will find a time.,sports,,like_new,4000,false,false,10002,active,2,0,0,https://www.facebook.com/marketplace/item/830897150138,2026-08-20T15:47:49+00:00,,,
1d2d8a0e-3402-4b33-9b98-bb7c15aa17c6,,karrot,Instant Pot Duo 6qt,,kitchen_home,,used_fair,4500,false,false,11106,active,41,3,0,https://us.karrotmarket.com/articles/779979648321,2026-08-20T16:28:09+00:00,,,
da03c68a-5395-4ef7-a4c8-c605498dc8d5,,facebook,Nespresso Essenza coffee machine,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Bought it for a sublet that ended early. Easy pickup near campus, evenings and weekends work best.",kitchen_home,,used_good,8000,false,false,10128,active,19,2,0,https://www.facebook.com/marketplace/item/621541818020,2026-08-20T16:56:48+00:00,,,
97b97280-2ed3-482f-938c-c908ec6c30f0,01a63c21-47ae-4034-92d8-95c929748522,internal,Microeconomics (Wiley) 9th ed.,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Upgraded to a bigger one and have no room for both. Collect from Amsterdam Ave; message me and we will find a time.",textbooks,,used_good,2000,false,true,10025,sold,10,3,1,,2026-08-20T17:17:14+00:00,2026-08-31T23:38:37+00:00,cf7bc542-a4a8-4473-9640-41c0acb7aea5,2000
16b6ba87-2498-42e8-87b8-fcf878a61d19,33cd8209-3c57-4c7c-9796-06275679bd1a,internal,"IPad 9th gen, wifi","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Easy pickup near Amsterdam Ave, evenings and weekends work best.",electronics,,used_good,31000,false,true,11231,active,8,0,1,,2026-08-20T18:07:14+00:00,,,
d09d0b24-d7a7-4829-8340-46cd7aef7362,27de1447-4949-4ba1-94da-511dcf33e97a,internal,Logitech mouse + desk mat,"Fair condition, priced to reflect it. Works fine, looks lived in. Heading back home after this semester and cannot take it with me. Easy pickup near 116th & Broadway, evenings and weekends work best.",electronics,,used_fair,3000,false,false,10025,active,4,1,0,,2026-08-20T18:21:20+00:00,,,
